Date,Close
5/22/2014 16:00:00,11.36
5/23/2014 16:00:00,11.56
5/27/2014 16:00:00,11.51
5/28/2014 16:00:00,11.49
5/29/2014 16:00:00,11.45
5/30/2014 16:00:00,11.66
6/2/2014 16:00:00,11.33
6/3/2014 16:00:00,11.31
6/4/2014 16:00:00,11.11
6/5/2014 16:00:00,11.32
6/6/2014 16:00:00,11.64
6/9/2014 16:00:00,11.6
6/10/2014 16:00:00,11.84
6/11/2014 16:00:00,12.21
6/12/2014 16:00:00,12.39
6/13/2014 16:00:00,12.57
6/16/2014 16:00:00,12.18
6/17/2014 16:00:00,12.28
6/18/2014 16:00:00,12.18
6/19/2014 16:00:00,12.18
6/20/2014 16:00:00,11.95
6/23/2014 16:00:00,11.98
6/24/2014 16:00:00,11.77
6/25/2014 16:00:00,12.3
6/26/2014 16:00:00,11.99
6/27/2014 16:00:00,11.89
6/30/2014 16:00:00,12.14
7/1/2014 16:00:00,11.91
7/2/2014 16:00:00,12.17
7/3/2014 16:00:00,12.44
7/7/2014 16:00:00,12.46
7/8/2014 16:00:00,12.06
7/9/2014 16:00:00,12.14
7/10/2014 16:00:00,11.78
7/11/2014 16:00:00,11.69
7/14/2014 16:00:00,11.55
7/15/2014 16:00:00,11.28
7/16/2014 16:00:00,11.29
7/17/2014 16:00:00,11.14
7/18/2014 16:00:00,11.32
7/21/2014 16:00:00,11.29
7/22/2014 16:00:00,11.6
7/23/2014 16:00:00,11.35
7/24/2014 16:00:00,10.94
7/25/2014 16:00:00,10.94
7/28/2014 16:00:00,10.47
7/29/2014 16:00:00,10.43
7/30/2014 16:00:00,10.68
7/31/2014 16:00:00,10.48
8/1/2014 16:00:00,10.18
8/4/2014 16:00:00,10.5
8/5/2014 16:00:00,10.41
8/6/2014 16:00:00,10.76
8/7/2014 16:00:00,10.78
8/8/2014 16:00:00,10.69
8/11/2014 16:00:00,10.87
8/12/2014 16:00:00,10.9
8/13/2014 16:00:00,10.84
8/14/2014 16:00:00,10.93
8/15/2014 16:00:00,10.83
8/18/2014 16:00:00,11.03
8/19/2014 16:00:00,10.98
8/20/2014 16:00:00,10.7
8/21/2014 16:00:00,10.79
8/22/2014 16:00:00,10.56
8/25/2014 16:00:00,10.77
8/26/2014 16:00:00,11
8/27/2014 16:00:00,11.23
8/28/2014 16:00:00,11.26
8/29/2014 16:00:00,11.29
9/2/2014 16:00:00,11.43
9/3/2014 16:00:00,11.25
9/4/2014 16:00:00,11.45
9/5/2014 16:00:00,11.48
9/8/2014 16:00:00,12.08
9/9/2014 16:00:00,11.77
9/10/2014 16:00:00,11.87
9/11/2014 16:00:00,11.63
9/12/2014 16:00:00,11.55
9/15/2014 16:00:00,11.44
9/16/2014 16:00:00,11.37
9/17/2014 16:00:00,11.49
9/18/2014 16:00:00,11.67
9/19/2014 16:00:00,11.75
9/22/2014 16:00:00,11.46
9/23/2014 16:00:00,11.6
9/24/2014 16:00:00,11.81
9/25/2014 16:00:00,11.61
9/26/2014 16:00:00,11.83
9/29/2014 16:00:00,11.53
9/30/2014 16:00:00,11.21
10/1/2014 16:00:00,10.97
10/2/2014 16:00:00,11.53
10/3/2014 16:00:00,11.99
10/6/2014 16:00:00,11.67
10/7/2014 16:00:00,11.38
10/8/2014 16:00:00,11.32
10/9/2014 16:00:00,11.01
10/10/2014 16:00:00,10.75
10/13/2014 16:00:00,10.68
10/14/2014 16:00:00,11.03
10/15/2014 16:00:00,11.22
10/16/2014 16:00:00,11.56
10/17/2014 16:00:00,11.57
10/20/2014 16:00:00,11.76
10/21/2014 16:00:00,12.05
10/22/2014 16:00:00,11.9
10/23/2014 16:00:00,12.2
10/24/2014 16:00:00,12.41
10/27/2014 16:00:00,12.59
10/28/2014 16:00:00,12.92
10/29/2014 16:00:00,12.97
10/30/2014 16:00:00,13.09
10/31/2014 16:00:00,13.09
11/3/2014 16:00:00,13.17
11/4/2014 16:00:00,13.36
11/5/2014 16:00:00,13.36
11/6/2014 16:00:00,13.45
11/7/2014 16:00:00,13.55
11/10/2014 16:00:00,13.15
11/11/2014 16:00:00,14.09
11/12/2014 16:00:00,14.31
11/13/2014 16:00:00,14.67
11/14/2014 16:00:00,14.3
11/17/2014 16:00:00,13.88
11/18/2014 16:00:00,14.2
11/19/2014 16:00:00,13.6
11/20/2014 16:00:00,13.84
11/21/2014 16:00:00,13.91
11/24/2014 16:00:00,14.2
11/25/2014 16:00:00,14.03
11/26/2014 16:00:00,13.82
11/28/2014 16:00:00,14.2
12/1/2014 16:00:00,13.51
12/2/2014 16:00:00,13.76
12/3/2014 16:00:00,13.57
12/4/2014 16:00:00,13.45
12/5/2014 16:00:00,13.44
12/8/2014 16:00:00,13.4
12/9/2014 16:00:00,13.24
12/10/2014 16:00:00,12.95
12/11/2014 16:00:00,12.89
12/12/2014 16:00:00,13.29
12/15/2014 16:00:00,13.12
12/16/2014 16:00:00,12.77
12/17/2014 16:00:00,12.76
12/18/2014 16:00:00,13.09
12/19/2014 16:00:00,13.13
12/22/2014 16:00:00,13.4
12/23/2014 16:00:00,13.71
12/24/2014 16:00:00,13.65
12/26/2014 16:00:00,13.63
12/29/2014 16:00:00,13.6
12/30/2014 16:00:00,13.64
12/31/2014 16:00:00,13.73
1/2/2015 16:00:00,13.48
1/5/2015 16:00:00,13.19
1/6/2015 16:00:00,13.21
1/7/2015 16:00:00,14.23
1/8/2015 16:00:00,14.52
1/9/2015 16:00:00,14.48
1/12/2015 16:00:00,14.55
1/13/2015 16:00:00,14.67
1/14/2015 16:00:00,15.42
1/15/2015 16:00:00,15.19
1/16/2015 16:00:00,15.1
1/20/2015 16:00:00,15.11
1/21/2015 16:00:00,15.59
1/22/2015 16:00:00,15.45
1/23/2015 16:00:00,15.32
1/26/2015 16:00:00,15.62
1/27/2015 16:00:00,15.31
1/28/2015 16:00:00,15.26
1/29/2015 16:00:00,15.61
1/30/2015 16:00:00,14.97
2/2/2015 16:00:00,15.28
2/3/2015 16:00:00,15.7
2/4/2015 16:00:00,15.7
2/5/2015 16:00:00,15.98
2/6/2015 16:00:00,15.77
2/9/2015 16:00:00,16.2
2/10/2015 16:00:00,16.5
2/11/2015 16:00:00,16.69
2/12/2015 16:00:00,16.83
2/13/2015 16:00:00,16.62
2/17/2015 16:00:00,16.61
2/18/2015 16:00:00,16.77
2/19/2015 16:00:00,16.69
2/20/2015 16:00:00,16.39
2/23/2015 16:00:00,16.57
2/24/2015 16:00:00,16.27
2/25/2015 16:00:00,16.45
2/26/2015 16:00:00,16.3
2/27/2015 16:00:00,16.29
3/2/2015 16:00:00,16.84
3/3/2015 16:00:00,16.5
3/4/2015 16:00:00,16.13
3/5/2015 16:00:00,16.29
3/6/2015 16:00:00,15.93
3/9/2015 16:00:00,16.23
3/10/2015 16:00:00,16.26
3/11/2015 16:00:00,15.76
3/12/2015 16:00:00,16.2
3/13/2015 16:00:00,16.31
3/16/2015 16:00:00,16.36
3/17/2015 16:00:00,16.38
3/18/2015 16:00:00,16.29
3/19/2015 16:00:00,16.04
3/20/2015 16:00:00,15.51
3/23/2015 16:00:00,15.73
3/24/2015 16:00:00,16.11
3/25/2015 16:00:00,15.62
3/26/2015 16:00:00,15.5
3/27/2015 16:00:00,15.53
3/30/2015 16:00:00,15.32
3/31/2015 16:00:00,15.66
4/1/2015 16:00:00,15.56
4/2/2015 16:00:00,15.67
4/6/2015 16:00:00,15.45
4/7/2015 16:00:00,14.92
4/8/2015 16:00:00,15.59
4/9/2015 16:00:00,15.17
4/10/2015 16:00:00,15.35
4/13/2015 16:00:00,15.26
4/14/2015 16:00:00,14.82
4/15/2015 16:00:00,15.3
4/16/2015 16:00:00,15.7
4/17/2015 16:00:00,16
4/20/2015 16:00:00,16
4/21/2015 16:00:00,16.04
4/22/2015 16:00:00,16.44
4/23/2015 16:00:00,16.68
4/24/2015 16:00:00,16.95
4/27/2015 16:00:00,16.75
4/28/2015 16:00:00,16.77
4/29/2015 16:00:00,16.11
4/30/2015 16:00:00,16.08
5/1/2015 16:00:00,16.15
5/4/2015 16:00:00,16.31
5/5/2015 16:00:00,15.95
5/6/2015 16:00:00,15.89
5/7/2015 16:00:00,15.99
5/8/2015 16:00:00,15.88
5/11/2015 16:00:00,15.9
5/12/2015 16:00:00,16.39
5/13/2015 16:00:00,16.28
5/14/2015 16:00:00,16.51
5/15/2015 16:00:00,16.59
5/18/2015 16:00:00,16.77
5/19/2015 16:00:00,16.77
5/20/2015 16:00:00,16.87
5/21/2015 16:00:00,17.02
5/22/2015 16:00:00,16.79
5/26/2015 16:00:00,16.5
5/27/2015 16:00:00,16.78
5/28/2015 16:00:00,16.76
5/29/2015 16:00:00,16.63
6/1/2015 16:00:00,16.59
6/2/2015 16:00:00,16.59
6/3/2015 16:00:00,16.55
6/4/2015 16:00:00,16.5
6/5/2015 16:00:00,16.84
6/8/2015 16:00:00,16.63
6/9/2015 16:00:00,16.78
6/10/2015 16:00:00,17.61
6/11/2015 16:00:00,17.73
6/12/2015 16:00:00,17.54
6/15/2015 16:00:00,17.77
6/16/2015 16:00:00,17.86
6/17/2015 16:00:00,18.04
6/18/2015 16:00:00,18.16
6/19/2015 16:00:00,18.08
6/22/2015 16:00:00,18.1
6/23/2015 16:00:00,18.11
6/24/2015 16:00:00,18.02
6/25/2015 16:00:00,18.21
6/26/2015 16:00:00,18.66
6/29/2015 16:00:00,18.2
6/30/2015 16:00:00,18.35
7/1/2015 16:00:00,18.49
7/2/2015 16:00:00,18.35
7/6/2015 16:00:00,18.34
7/7/2015 16:00:00,18.61
7/8/2015 16:00:00,18.22
7/9/2015 16:00:00,18.31
7/10/2015 16:00:00,18.72
7/13/2015 16:00:00,18.9
7/14/2015 16:00:00,19.5
7/15/2015 16:00:00,19.12
7/16/2015 16:00:00,19.16
7/17/2015 16:00:00,19.1
7/20/2015 16:00:00,18.99
7/21/2015 16:00:00,19.2
7/22/2015 16:00:00,19.24
7/23/2015 16:00:00,19.04
7/24/2015 16:00:00,18.87
7/27/2015 16:00:00,18.66
7/28/2015 16:00:00,18.68
7/29/2015 16:00:00,18.58
7/30/2015 16:00:00,18.88
7/31/2015 16:00:00,19.08
8/3/2015 16:00:00,19.34
8/4/2015 16:00:00,19.28
8/5/2015 16:00:00,19.19
8/6/2015 16:00:00,19.02
8/7/2015 16:00:00,18.99
8/10/2015 16:00:00,18.86
8/11/2015 16:00:00,18.8
8/12/2015 16:00:00,18.64
8/13/2015 16:00:00,18.74
8/14/2015 16:00:00,18.61
8/17/2015 16:00:00,18.7
8/18/2015 16:00:00,18.68
8/19/2015 16:00:00,18.35
8/20/2015 16:00:00,17.81
8/21/2015 16:00:00,17.69
8/24/2015 16:00:00,17.2
8/25/2015 16:00:00,17.33
8/26/2015 16:00:00,17.68
8/27/2015 16:00:00,18.08
8/28/2015 16:00:00,18.43
8/31/2015 16:00:00,18.16
9/1/2015 16:00:00,17.69
9/2/2015 16:00:00,18.06
9/3/2015 16:00:00,18.26
9/4/2015 16:00:00,18.18
9/8/2015 16:00:00,18.29
9/9/2015 16:00:00,17.62
9/10/2015 16:00:00,17.62
9/11/2015 16:00:00,17.82
9/14/2015 16:00:00,17.75
9/15/2015 16:00:00,17.85
9/16/2015 16:00:00,18.01
9/17/2015 16:00:00,18.13
9/18/2015 16:00:00,17.58
9/21/2015 16:00:00,17.76
9/22/2015 16:00:00,17.32
9/23/2015 16:00:00,17.14
9/24/2015 16:00:00,17.11
9/25/2015 16:00:00,16.95
9/28/2015 16:00:00,16.31
9/29/2015 16:00:00,16.04
9/30/2015 16:00:00,16.78
10/1/2015 16:00:00,17.29
10/2/2015 16:00:00,17.49
10/5/2015 16:00:00,18.11
10/6/2015 16:00:00,17.85
10/7/2015 16:00:00,18.57
10/8/2015 16:00:00,18.74
10/9/2015 16:00:00,18.8
10/12/2015 16:00:00,18.75
10/13/2015 16:00:00,18.75
10/14/2015 16:00:00,18.56
10/15/2015 16:00:00,18.44
10/16/2015 16:00:00,17.99
10/19/2015 16:00:00,17.84
10/20/2015 16:00:00,17.71
10/21/2015 16:00:00,16.87
10/22/2015 16:00:00,16.77
10/23/2015 16:00:00,17.53
10/26/2015 16:00:00,17.86
10/27/2015 16:00:00,17.58
10/28/2015 16:00:00,18
10/29/2015 16:00:00,17.81
10/30/2015 16:00:00,17.86
11/2/2015 16:00:00,18
11/3/2015 16:00:00,17.99
11/4/2015 16:00:00,17.73
11/5/2015 16:00:00,17.82
11/6/2015 16:00:00,17.77
11/9/2015 16:00:00,17.3
11/10/2015 16:00:00,17.44
11/11/2015 16:00:00,17.31
11/12/2015 16:00:00,17.22
11/13/2015 16:00:00,17.05
11/16/2015 16:00:00,16.11
11/17/2015 16:00:00,15.47
11/18/2015 16:00:00,15.88
11/19/2015 16:00:00,15.86
11/20/2015 16:00:00,16.08
11/23/2015 16:00:00,15.94
11/24/2015 16:00:00,16.05
11/25/2015 16:00:00,16.14
11/27/2015 16:00:00,16.02
11/30/2015 16:00:00,15.95
12/1/2015 16:00:00,15.95
12/2/2015 16:00:00,15.9
12/3/2015 16:00:00,15.83
12/4/2015 16:00:00,15.94
12/7/2015 16:00:00,15.72
12/8/2015 16:00:00,15.6
12/9/2015 16:00:00,15.7
12/10/2015 16:00:00,15.82
12/11/2015 16:00:00,15.62
12/14/2015 16:00:00,14.83
12/15/2015 16:00:00,15.11
12/16/2015 16:00:00,15.61
12/17/2015 16:00:00,15.44
12/18/2015 16:00:00,15.26
12/21/2015 16:00:00,15.55
12/22/2015 16:00:00,15.8
12/23/2015 16:00:00,16.05
12/24/2015 16:00:00,16.2
12/28/2015 16:00:00,16.01
12/29/2015 16:00:00,16.52
12/30/2015 16:00:00,16.23
12/31/2015 16:00:00,16.02
1/4/2016 16:00:00,15.8
1/5/2016 16:00:00,15.92
1/6/2016 16:00:00,15.63
1/7/2016 16:00:00,14.98
1/8/2016 16:00:00,15.17
1/11/2016 16:00:00,15.49
1/12/2016 16:00:00,14.42
1/13/2016 16:00:00,14.28
1/14/2016 16:00:00,14.41
1/15/2016 16:00:00,14.13
1/19/2016 16:00:00,14.17
1/20/2016 16:00:00,13.73
1/21/2016 16:00:00,13.6
1/22/2016 16:00:00,14.05
1/25/2016 16:00:00,13.78
1/26/2016 16:00:00,14.09
1/27/2016 16:00:00,13.9
1/28/2016 16:00:00,13.85
1/29/2016 16:00:00,14.13
2/1/2016 16:00:00,14.07
2/2/2016 16:00:00,13.44
2/3/2016 16:00:00,13.49
2/4/2016 16:00:00,13.8
2/5/2016 16:00:00,13.43
2/8/2016 16:00:00,12.87
2/9/2016 16:00:00,12.81
2/10/2016 16:00:00,13.04
2/11/2016 16:00:00,13.07
2/12/2016 16:00:00,13.46
2/16/2016 16:00:00,13.9
2/17/2016 16:00:00,13.93
2/18/2016 16:00:00,13.94
2/19/2016 16:00:00,13.58
2/22/2016 16:00:00,13.65
2/23/2016 16:00:00,13.4
2/24/2016 16:00:00,13.39
2/25/2016 16:00:00,13.52
2/26/2016 16:00:00,13.94
2/29/2016 16:00:00,13.84
3/1/2016 16:00:00,14.06
3/2/2016 16:00:00,14.02
3/3/2016 16:00:00,14.34
3/4/2016 16:00:00,14.6
3/7/2016 16:00:00,14.79
3/8/2016 16:00:00,14.91
3/9/2016 16:00:00,15.1
3/10/2016 16:00:00,14.53
3/11/2016 16:00:00,14.58
3/14/2016 16:00:00,14.47
3/15/2016 16:00:00,14.18
3/16/2016 16:00:00,14.52
3/17/2016 16:00:00,14.84
3/18/2016 16:00:00,15.24
3/21/2016 16:00:00,14.81
3/22/2016 16:00:00,14.9
3/23/2016 16:00:00,14.74
3/24/2016 16:00:00,15.1
3/28/2016 16:00:00,15.17
3/29/2016 16:00:00,16.25
3/30/2016 16:00:00,16.46
3/31/2016 16:00:00,16.69
4/1/2016 16:00:00,16.94
4/4/2016 16:00:00,16.91
4/5/2016 16:00:00,16.64
4/6/2016 16:00:00,16.71
4/7/2016 16:00:00,16.51
4/8/2016 16:00:00,16.93
4/11/2016 16:00:00,16.86
4/12/2016 16:00:00,17.03
4/13/2016 16:00:00,17.11
4/14/2016 16:00:00,17.05
4/15/2016 16:00:00,17.23
4/18/2016 16:00:00,17.21
4/19/2016 16:00:00,17.32
4/20/2016 16:00:00,17.29
4/21/2016 16:00:00,17.03
4/22/2016 16:00:00,16.96
4/25/2016 16:00:00,16.9
4/26/2016 16:00:00,17.09
4/27/2016 16:00:00,16.51
4/28/2016 16:00:00,16.29
4/29/2016 16:00:00,16.13
5/2/2016 16:00:00,16.45
5/3/2016 16:00:00,16.18
5/4/2016 16:00:00,15.93
5/5/2016 16:00:00,15.96
5/6/2016 16:00:00,15.84
5/9/2016 16:00:00,16.1
5/10/2016 16:00:00,16.49
5/11/2016 16:00:00,15.92
5/12/2016 16:00:00,15.73
5/13/2016 16:00:00,15.53
5/16/2016 16:00:00,15.39
5/17/2016 16:00:00,15.05
5/18/2016 16:00:00,14.9
5/19/2016 16:00:00,14.55
5/20/2016 16:00:00,14.55
5/23/2016 16:00:00,14.54
5/24/2016 16:00:00,14.86
5/25/2016 16:00:00,14.96
5/26/2016 16:00:00,14.82
5/27/2016 16:00:00,15.14
5/31/2016 16:00:00,15.67
6/1/2016 16:00:00,15.75
6/2/2016 16:00:00,15.75
6/3/2016 16:00:00,15.45
6/6/2016 16:00:00,15.48
6/7/2016 16:00:00,15.05
6/8/2016 16:00:00,15.24
6/9/2016 16:00:00,15.19
6/10/2016 16:00:00,14.74
6/13/2016 16:00:00,14.26
6/14/2016 16:00:00,14.64
6/15/2016 16:00:00,14.84
6/16/2016 16:00:00,14.59
6/17/2016 16:00:00,14.59
6/20/2016 16:00:00,14.68
6/21/2016 16:00:00,14.82
6/22/2016 16:00:00,14.42
6/23/2016 16:00:00,14.24
6/24/2016 16:00:00,13.95
6/27/2016 16:00:00,13.69
6/28/2016 16:00:00,13.59
6/29/2016 16:00:00,13.74
6/30/2016 16:00:00,13.95
7/1/2016 16:00:00,14
7/5/2016 16:00:00,13.8
7/6/2016 16:00:00,13.83
7/7/2016 16:00:00,13.72
7/8/2016 16:00:00,13.77
7/11/2016 16:00:00,13.8
7/12/2016 16:00:00,13.95
7/13/2016 16:00:00,13.94
7/14/2016 16:00:00,14.09
7/15/2016 16:00:00,14.09
7/18/2016 16:00:00,13.8
7/19/2016 16:00:00,13.49
7/20/2016 16:00:00,13.41
7/21/2016 16:00:00,13.39
7/22/2016 16:00:00,13.92
7/25/2016 16:00:00,14.33
7/26/2016 16:00:00,14.39
7/27/2016 16:00:00,14.29
7/28/2016 16:00:00,15.07
7/29/2016 16:00:00,15.02
8/1/2016 16:00:00,14.94
8/2/2016 16:00:00,14.71
8/3/2016 16:00:00,14.79
8/4/2016 16:00:00,14.34
8/5/2016 16:00:00,14.85
8/8/2016 16:00:00,14.81
8/9/2016 16:00:00,14.42
8/10/2016 16:00:00,14.64
8/11/2016 16:00:00,14.76
8/12/2016 16:00:00,14.62
8/15/2016 16:00:00,14.71
8/16/2016 16:00:00,14.56
8/17/2016 16:00:00,14.63
8/18/2016 16:00:00,14.87
8/19/2016 16:00:00,14.83
8/22/2016 16:00:00,14.91
8/23/2016 16:00:00,14.91
8/24/2016 16:00:00,14.63
8/25/2016 16:00:00,14.46
8/26/2016 16:00:00,14.41
8/29/2016 16:00:00,14.36
8/30/2016 16:00:00,14.19
8/31/2016 16:00:00,14.18
9/1/2016 16:00:00,14.14
9/2/2016 16:00:00,14.12
9/6/2016 16:00:00,14.14
9/7/2016 16:00:00,14.25
9/8/2016 16:00:00,14.11
9/9/2016 16:00:00,13.47
9/12/2016 16:00:00,13.82
9/13/2016 16:00:00,13.56
9/14/2016 16:00:00,13.13
9/15/2016 16:00:00,13.41
9/16/2016 16:00:00,13.35
9/19/2016 16:00:00,13.01
9/20/2016 16:00:00,12.72
9/21/2016 16:00:00,12.86
9/22/2016 16:00:00,13.29
9/23/2016 16:00:00,13.3
9/26/2016 16:00:00,13.17
9/27/2016 16:00:00,13.18
9/28/2016 16:00:00,13.59
9/29/2016 16:00:00,13.63
9/30/2016 16:00:00,13.57
10/3/2016 16:00:00,13.12
10/4/2016 16:00:00,13.8
10/5/2016 16:00:00,13.74
10/6/2016 16:00:00,13.99
10/7/2016 16:00:00,14.35
10/10/2016 16:00:00,14.5
10/11/2016 16:00:00,14.44
10/12/2016 16:00:00,14.23
10/13/2016 16:00:00,13.79
10/14/2016 16:00:00,13.54
10/17/2016 16:00:00,13.56
10/18/2016 16:00:00,13.27
10/19/2016 16:00:00,13.2
10/20/2016 16:00:00,13.15
10/21/2016 16:00:00,13.34
10/24/2016 16:00:00,13.52
10/25/2016 16:00:00,13.39
10/26/2016 16:00:00,13.2
10/27/2016 16:00:00,13.03
10/28/2016 16:00:00,13.05
10/31/2016 16:00:00,12.93
11/1/2016 16:00:00,12.86
11/2/2016 16:00:00,12.23
11/3/2016 16:00:00,11.98
11/4/2016 16:00:00,12.12
11/7/2016 16:00:00,12.23
11/8/2016 16:00:00,12.35
11/9/2016 16:00:00,12.68
11/10/2016 16:00:00,12.99
11/11/2016 16:00:00,13.4
11/14/2016 16:00:00,13.46
11/15/2016 16:00:00,13.67
11/16/2016 16:00:00,13.76
11/17/2016 16:00:00,13.84
11/18/2016 16:00:00,13.84
11/21/2016 16:00:00,13.89
11/22/2016 16:00:00,13.93
11/23/2016 16:00:00,13.93
11/25/2016 16:00:00,13.98
11/28/2016 16:00:00,13.76
11/29/2016 16:00:00,13.59
11/30/2016 16:00:00,13.28
12/1/2016 16:00:00,12.84
12/2/2016 16:00:00,13.37
12/5/2016 16:00:00,13.5
12/6/2016 16:00:00,13.91
12/7/2016 16:00:00,14.13
12/8/2016 16:00:00,14.48
12/9/2016 16:00:00,14.53
12/12/2016 16:00:00,14.27
12/13/2016 16:00:00,14.3
12/14/2016 16:00:00,14.14
12/15/2016 16:00:00,14.12
12/16/2016 16:00:00,14.43
12/19/2016 16:00:00,14.52
12/20/2016 16:00:00,14.46
12/21/2016 16:00:00,14.62
12/22/2016 16:00:00,14.36
12/23/2016 16:00:00,14.27
12/27/2016 16:00:00,14.09
12/28/2016 16:00:00,14.01
12/29/2016 16:00:00,13.88
12/30/2016 16:00:00,13.79
1/3/2017 16:00:00,14.1
1/4/2017 16:00:00,14.66
1/5/2017 16:00:00,14.38
1/6/2017 16:00:00,13.74
1/9/2017 16:00:00,13.26
1/10/2017 16:00:00,13.29
1/11/2017 16:00:00,13.36
1/12/2017 16:00:00,13.45
1/13/2017 16:00:00,13.35
1/17/2017 16:00:00,13.24
1/18/2017 16:00:00,13.14
1/19/2017 16:00:00,13.06
1/20/2017 16:00:00,13.42
1/23/2017 16:00:00,13.7
1/24/2017 16:00:00,13.89
1/25/2017 16:00:00,13.96
1/26/2017 16:00:00,13.66
1/27/2017 16:00:00,13.98
1/30/2017 16:00:00,13.84
1/31/2017 16:00:00,13.78
2/1/2017 16:00:00,13.62
2/2/2017 16:00:00,14.33
2/3/2017 16:00:00,14.13
2/6/2017 16:00:00,13.6
2/7/2017 16:00:00,14.02
2/8/2017 16:00:00,14.02
2/9/2017 16:00:00,14.24
2/10/2017 16:00:00,13.97
2/13/2017 16:00:00,13.77
2/14/2017 16:00:00,13.79
2/15/2017 16:00:00,14.41
2/16/2017 16:00:00,14.3
2/17/2017 16:00:00,14.04
2/21/2017 16:00:00,14.17
2/22/2017 16:00:00,14.31
2/23/2017 16:00:00,14.13
2/24/2017 16:00:00,14.22
2/27/2017 16:00:00,14.47
2/28/2017 16:00:00,14.47
3/1/2017 16:00:00,14.63
3/2/2017 16:00:00,14.55
3/3/2017 16:00:00,14.7
3/6/2017 16:00:00,14.77
3/7/2017 16:00:00,14.47
3/8/2017 16:00:00,14.52
3/9/2017 16:00:00,14.59
3/10/2017 16:00:00,14.94
3/13/2017 16:00:00,15.2
3/14/2017 16:00:00,15.13
3/15/2017 16:00:00,15.25
3/16/2017 16:00:00,15.45
3/17/2017 16:00:00,15.82
3/20/2017 16:00:00,15.78
3/21/2017 16:00:00,15.67
3/22/2017 16:00:00,15.39
3/23/2017 16:00:00,17.18
3/24/2017 16:00:00,17.68
3/27/2017 16:00:00,18.33
3/28/2017 16:00:00,18.39
3/29/2017 16:00:00,18.5
3/30/2017 16:00:00,18.47
3/31/2017 16:00:00,18.43
4/3/2017 16:00:00,18.45
4/4/2017 16:00:00,18.59
4/5/2017 16:00:00,18.11
4/6/2017 16:00:00,18.54
4/7/2017 16:00:00,18.55
